time_sec,command,x,y,vx,vy,raw_can_id,raw_can_data,pdo_position_mm_22,pdo_speed_mms_22,pdo_position_mm_24,pdo_speed_mms_24,pdo_position_mm_26,pdo_speed_mms_26,lookahead1,lookahead2
56.647,,,,,,0x18e,"[2, 100, 3, 247, 1, 0, 0, 42]",,,,,,,,
56.651,,,,,,0x23a,"[82, 0, 0, 16, 0, 33, 0, 0]",,,,,,,,
56.653,,,,,,0x20b,"[2, 0, 132, 255, 0, 0, 0, 0]",,,,,,,,
56.655,,,,,,0x20c,"[2, 0, 132, 255, 0, 0, 0, 0]",,,,,,,,
56.656,,,,,,0x20a,"[2, 0, 141, 6, 0, 0, 0, 0]",,,,,,,,
56.657,,,,,,0x20d,"[2, 0, 141, 6, 0, 0, 0, 0]",,,,,,,,
56.667,,,,,,0x70b,[5],,,,,,,,
56.670,,,,,,0x60b,"[64, 4, 32, 6, 0, 0, 0, 0]",,,,,,,,
56.672,,,,,,0x58b,"[75, 4, 32, 6, 20, 0, 0, 0]",,,,,,,,
56.693,,,,,,0x18c,"[3, 0, 128, 5, 8, 254, 214, 2]",,,,,,,,
56.704,,,,,,0x18a,"[3, 0, 114, 5, 133, 5, 143, 2]",,,,,,,,
56.706,,,,,,0x20a,"[2, 0, 141, 6, 0, 0, 0, 0]",,,,,,,,
56.720,,,,,,0x18e,"[2, 24, 3, 126, 2, 0, 0, 42]",,,,,,,,
56.722,,,,,,0x23a,"[98, 0, 0, 16, 0, 33, 0, 0]",,,,,,,,
56.726,,,,,,0x18f,"[1, 129, 62, 103, 0, 0, 0, 0]",,,,,,,,
56.729,,,,,,0x20b,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
56.744,,,,,,0x20a,"[2, 0, 48, 6, 0, 0, 0, 0]",,,,,,,,
56.746,,,,,,0x18f,"[1, 129, 158, 103, 0, 0, 0, 0]",,,,,,,,
56.766,,,,,,0x20c,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
56.783,,,,,,0x60a,"[64, 4, 32, 6, 0, 0, 0, 0]",,,,,,,,
56.785,,,,,,0x701,[5],,,,,,,,
56.791,,,,,,0x20f,"[0, 143, 128, 144, 144]",,,,,,,,
56.796,,,,-0.079,-0.441,,,,,,,,,,
56.797,,,,,,,,,,,,,,-0.364,-3.864
56.800,,,,,,0x28e,"[224, 5, 116, 253, 8, 254, 38, 6]",,,,,,,,
56.805,,,,,,0x18c,"[3, 0, 124, 5, 249, 254, 80, 2]",,,,,,,,
56.808,,,,,,,,,,,,,,-0.364,-3.864
56.813,,,,,,0x18f,"[1, 129, 62, 104, 0, 0, 0, 0]",,,,,,,,
56.818,,0.185,-31.490,,,,,,,,,,,,
56.823,,,,,,0x18a,"[3, 0, 111, 5, 240, 4, 4, 3]",,,,,,,,
56.829,,,,,,0x20b,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
56.832,,,,,,0x20a,"[2, 0, 14, 6, 0, 0, 0, 0]",,,,,,,,
56.837,,,,,,0x18d,"[3, 0, 105, 5, 220, 5, 97, 1]",,,,,,,,
56.841,,,,,,0x20b,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
56.848,,,,,,0x20a,"[2, 0, 14, 6, 0, 0, 0, 0]",,,,,,,,
56.851,,,,,,0x18f,"[1, 129, 94, 104, 0, 0, 0, 0]",,,,,,,,
56.860,,,,,,0x18f,"[1, 129, 126, 104, 0, 0, 0, 0]",,,,,,,,
56.863,,,,,,0x28e,"[240, 4, 112, 254, 249, 254, 220, 5]",,,,,,,,
56.865,,,,,,0x23a,"[130, 0, 0, 16, 0, 33, 0, 0]",,,,,,,,
56.874,,,,,,0x20b,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
56.877,,,,,,0x20a,"[2, 0, 25, 6, 0, 0, 0, 0]",,,,,,,,
56.881,,,,,,0x20d,"[2, 0, 25, 6, 0, 0, 0, 0]",,,,,,,,
56.884,,,,,,0x18ef7000,"[208, 0, 255, 255, 255, 255, 255, 255]",,,,,,,,
56.887,,,,,,0x18ef7200,"[208, 0, 255, 255, 255, 255, 255, 255]",,,,,,,,
56.894,,,,,,0x20b,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
56.899,,,,,,0x20c,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
56.905,,,,,,0x20a,"[2, 0, 25, 6, 0, 0, 0, 0]",,,,,,,,
56.908,,,,,,0x20d,"[2, 0, 25, 6, 0, 0, 0, 0]",,,,,,,,
56.915,,,,,,0x18a,"[3, 0, 111, 5, 249, 4, 35, 3]",,,,,,,,
56.920,,,,,,0x18f,"[1, 129, 158, 104, 0, 0, 0, 0]",,,,,,,,
56.925,,,,,,0x18d,"[3, 0, 107, 5, 39, 6, 202, 0]",,,,,,,,
56.931,,,,,,0x18e,"[2, 93, 2, 11, 3, 0, 0, 42]",,,,,,,,
56.936,,,,,,0x38e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
56.939,,,,,,0x18f,"[1, 129, 158, 104, 0, 0, 0, 0]",,,,,,,,
56.949,,,,,,0x20b,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
56.952,,,,,,0x20a,"[2, 0, 37, 6, 0, 0, 0, 0]",,,,,,,,
56.962,,,,,,0x18f,"[1, 129, 190, 104, 0, 0, 0, 0]",,,,,,,,
56.971,,,,,,0x20c,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
56.973,,,,,,0x20a,"[2, 0, 37, 6, 0, 0, 0, 0]",,,,,,,,
56.975,,,,,,0x18b,"[3, 0, 109, 5, 46, 255, 34, 2]",,,,,,,,
56.998,,,,,,0x18f,"[1, 129, 158, 104, 0, 0, 0, 0]",,,,,,,,
57.010,,,,,,0x18a,"[3, 0, 109, 5, 5, 5, 93, 3]",,,,,,,,
57.015,,,,,,0x20b,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
57.017,,,,,,0x20a,"[2, 0, 41, 6, 0, 0, 0, 0]",,,,,,,,
57.020,,,,,,0x20d,"[2, 0, 41, 6, 0, 0, 0, 0]",,,,,,,,
57.024,,,,,,0x18f,"[1, 129, 184, 104, 0, 0, 0, 0]",,,,,,,,
57.050,,,,,,0x18f,"[1, 129, 223, 104, 0, 0, 0, 0]",,,,,,,,
57.053,,,,,,0x28e,"[5, 5, 46, 255, 206, 255, 84, 6]",,,,,,,,
57.055,,,,,,0x23a,"[178, 0, 0, 16, 0, 33, 0, 0]",,,,,,,,
57.064,,,,,,0x20b,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
57.066,,,,,,0x20d,"[2, 0, 40, 6, 0, 0, 0, 0]",,,,,,,,
57.074,,,,,,0x0,"[128, 16]",,,,,,,,
57.077,,,,,,0x18b,"[3, 0, 110, 5, 96, 255, 254, 1]",,,,,,,,
57.078,,,,,,0x18f,"[1, 129, 94, 105, 0, 0, 0, 0]",,,,,,,,
57.086,,,,,,0x20b,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
57.089,,,,,,0x20a,"[2, 0, 40, 6, 0, 0, 0, 0]",,,,,,,,
57.095,,,,,,0x701,[5],,,,,,,,
57.102,,,,,,0x18c,"[3, 0, 123, 5, 202, 255, 245, 0]",,,,,,,,
57.106,,,,,,0x18e,"[2, 74, 2, 140, 3, 0, 0, 42]",,,,,,,,
57.109,,,,,,0x38e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
57.116,,,,,,0x20b,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
57.120,,,,,,0x20c,"[2, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
57.123,,,,,,0x18f,"[1, 129, 209, 105, 0, 0, 0, 0]",,,,,,,,
57.126,,,,,,0x60d,"[64, 4, 32, 6, 0, 0, 0, 0]",,,,,,,,
57.130,,,,,,0x18d,"[3, 0, 103, 5, 39, 6, 194, 0]",,,,,,,,
57.142,,,,,,0x18f,"[1, 129, 28, 106, 0, 0, 0, 0]",,,,,,,,
57.159,,,,,,0x18e,"[2, 79, 2, 146, 3, 0, 0, 42]",,,,,,,,
57.164,,,,,,0x28e,"[72, 5, 96, 255, 202, 255, 39, 6]",,,,,,,,
57.175,,,,,,0x20c,"[2, 0, 198, 255, 0, 0, 0, 0]",,,,,,,,
57.183,,,,,,0x20d,"[2, 0, 74, 6, 0, 0, 0, 0]",,,,,,,,
57.186,,,,,,0x18b,"[3, 0, 110, 5, 114, 255, 0, 2]",,,,,,,,
57.189,,,,-0.184,-0.285,,,,,,,,,,
57.190,,,,,,,,,,,,,,0.032,-3.468
57.200,,,,,,0x20b,"[2, 0, 198, 255, 0, 0, 0, 0]",,,,,,,,
57.205,,,,,,,,,,,,,,0.032,-3.468
57.207,,,,,,0x18f,"[1, 129, 190, 106, 0, 0, 0, 0]",,,,,,,,
57.211,,,,,,0x70c,[5],,,,,,,,
57.214,,0.088,-31.559,,,,,,,,,,,,
57.219,,,,,,0x20a,"[2, 0, 74, 6, 0, 0, 0, 0]",,,,,,,,
57.222,,,,,,0x18a,"[3, 0, 108, 5, 77, 5, 162, 3]",,,,,,,,
57.226,,,,,,0x20f,"[0, 143, 128, 144, 144]",,,,,,,,
57.229,,,,,,0x28e,"[72, 5, 114, 255, 202, 255, 39, 6]",,,,,,,,
57.244,,,,,,0x38e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
57.247,,,,,,0x23a,"[226, 0, 0, 16, 0, 33, 0, 0]",,,,,,,,
57.250,,,,,,0x20c,"[2, 0, 177, 255, 0, 0, 0, 0]",,,,,,,,
57.252,,,,,,0x20d,"[2, 0, 96, 6, 0, 0, 0, 0]",,,,,,,,
57.267,,,,,,0x20f,"[0, 143, 128, 144, 144]",,,,,,,,
57.271,,,,,,0x28e,"[77, 5, 114, 255, 237, 255, 84, 6]",,,,,,,,
57.279,,,,,,0x18b,"[3, 0, 110, 5, 89, 255, 170, 1]",,,,,,,,
57.283,,,,,,0x20b,"[2, 0, 164, 255, 0, 0, 0, 0]",,,,,,,,
57.288,,,,,,0x20a,"[2, 0, 109, 6, 0, 0, 0, 0]",,,,,,,,
57.290,,,,,,0x701,[5],,,,,,,,
57.301,,,,,,0x18f,"[1, 129, 190, 106, 0, 0, 0, 0]",,,,,,,,
57.303,,,,,,0x18c,"[3, 0, 122, 5, 179, 255, 165, 0]",,,,,,,,
57.318,,,,,,0x20b,"[2, 0, 164, 255, 0, 0, 0, 0]",,,,,,,,
57.321,,,,,,0x20a,"[2, 0, 109, 6, 0, 0, 0, 0]",,,,,,,,
57.323,,,,,,0x18f,"[1, 129, 190, 106, 0, 0, 0, 0]",,,,,,,,
57.328,,,,,,0x18e,"[2, 94, 2, 153, 3, 0, 0, 42]",,,,,,,,
57.331,,,,,,0x38e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
57.334,,,,,,0x18d,"[3, 0, 104, 5, 169, 6, 111, 0]",,,,,,,,
57.339,,,,,,0x18f,"[1, 129, 223, 106, 0, 0, 0, 0]",,,,,,,,
57.342,,,,,,0x20b,"[2, 0, 169, 255, 0, 0, 0, 0]",,,,,,,,
57.345,,,,,,0x20a,"[2, 0, 104, 6, 0, 0, 0, 0]",,,,,,,,
57.360,,,,,,0x18f,"[1, 129, 255, 106, 0, 0, 0, 0]",,,,,,,,
57.378,,,,,,0x18f,"[1, 129, 190, 107, 0, 0, 0, 0]",,,,,,,,
57.383,,,,,,0x20f,"[0, 143, 128, 144, 144]",,,,,,,,
57.385,,,,,,0x28e,"[96, 5, 89, 255, 179, 255, 169, 6]",,,,,,,,
57.388,,,,,,0x23a,"[18, 0, 0, 16, 0, 33, 0, 0]",,,,,,,,
57.391,,,,,,0x701,[5],,,,,,,,
57.406,,,,,,0x80,[],,,,,,,,
57.410,,,,,,0x20c,"[2, 0, 164, 255, 0, 0, 0, 0]",,,,,,,,
57.415,,,,,,0x18c,"[3, 0, 122, 5, 164, 255, 202, 0]",,,,,,,,
57.419,,,,,,0x18ef7000,"[208, 0, 255, 255, 255, 255, 255, 255]",,,,,,,,
57.423,,,,,,0x18ef7300,"[208, 0, 255, 255, 255, 255, 255, 255]",,,,,,,,
57.425,,,,,,0x18f,"[1, 129, 255, 108, 0, 0, 0, 0]",,,,,,,,
57.433,,,,,,0x70d,[5],,,,,,,,
57.441,,,,,,0x18d,"[3, 0, 106, 5, 166, 6, 121, 0]",,,,,,,,
57.443,,,,,,0x20c,"[2, 0, 164, 255, 0, 0, 0, 0]",,,,,,,,
57.448,,,,,,0x20d,"[2, 0, 109, 6, 0, 0, 0, 0]",,,,,,,,
57.453,,,,,,0x18e,"[2, 132, 2, 205, 3, 0, 0, 42]",,,,,,,,
57.458,,,,,,0x38e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
57.465,,,,,,0x23a,"[34, 0, 0, 16, 0, 33, 0, 0]",,,,,,,,
57.476,,,,,,0x20b,"[2, 0, 93, 255, 0, 0, 0, 0]",,,,,,,,
57.481,,,,,,0x20a,"[2, 0, 180, 6, 0, 0, 0, 0]",,,,,,,,
57.485,,,,,,0x18b,"[3, 0, 109, 5, 80, 255, 206, 1]",,,,,,,,
57.491,,,,,,0x701,[5],,,,,,,,
57.502,,,,,,0x20c,"[2, 0, 93, 255, 0, 0, 0, 0]",,,,,,,,
57.505,,,,,,0x20d,"[2, 0, 180, 6, 0, 0, 0, 0]",,,,,,,,
57.516,,,,,,0x18e,"[2, 132, 2, 205, 3, 0, 0, 42]",,,,,,,,
57.519,,,,,,0x38e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
57.528,,,,,,0x18f,"[1, 129, 158, 109, 0, 0, 0, 0]",,,,,,,,
57.536,,,,,,0x18d,"[3, 0, 103, 5, 231, 6, 155, 0]",,,,,,,,
57.542,,,,,,0x20b,"[2, 0, 75, 255, 0, 0, 0, 0]",,,,,,,,
57.555,,,,,,0x20a,"[2, 0, 198, 6, 0, 0, 0, 0]",,,,,,,,
57.576,,,,,,0x18e,"[2, 159, 2, 200, 3, 0, 0, 42]",,,,,,,,
57.583,,,,,,0x23a,"[66, 0, 0, 16, 0, 33, 0, 0]",,,,,,,,
57.586,,,,-0.245,-0.007,,,,,,,,,,
57.588,,,,,,,,,,,,,,1.001,-2.499
57.590,,,,,,0x20b,"[2, 0, 67, 255, 0, 0, 0, 0]",,,,,,,,
57.594,,,,,,,,,,,,,,1.001,-2.499
57.597,,,,,,0x20a,"[2, 0, 206, 6, 0, 0, 0, 0]",,,,,,,,
57.603,,,,,,0x18b,"[3, 0, 108, 5, 27, 255, 156, 1]",,,,,,,,
57.607,,,,,,0x18f,"[1, 129, 255, 109, 0, 0, 0, 0]",,,,,,,,
57.609,,-0.035,-31.570,,,,,,,,,,,,
57.627,,,,,,0x80,[],,,,,,,,
57.630,,,,,,0x20c,"[2, 0, 67, 255, 0, 0, 0, 0]",,,,,,,,
57.635,,,,,,0x20d,"[2, 0, 206, 6, 0, 0, 0, 0]",,,,,,,,
57.639,,,,,,0x20f,"[0, 143, 128, 144, 144]",,,,,,,,
57.642,,,,,,0x28e,"[172, 5, 27, 255, 99, 255, 231, 6]",,,,,,,,
57.646,,,,,,0x23a,"[82, 0, 0, 16, 0, 33, 0, 0]",,,,,,,,
57.649,,,,,,0x18f,"[1, 129, 255, 109, 0, 0, 0, 0]",,,,,,,,
57.651,,,,,,0x20c,"[2, 0, 58, 255, 0, 0, 0, 0]",,,,,,,,
57.655,,,,,,0x20a,"[2, 0, 215, 6, 0, 0, 0, 0]",,,,,,,,
57.657,,,,,,0x20d,"[2, 0, 215, 6, 0, 0, 0, 0]",,,,,,,,
57.666,,,,,,0x18f,"[1, 129, 255, 109, 0, 0, 0, 0]",,,,,,,,
57.687,,,,,,0x70e,"[5, 88, 33, 28, 0, 71, 52, 54]",,,,,,,,
57.691,,,,,,0x70b,[5],,,,,,,,
57.695,,,,,,0x18b,"[3, 0, 109, 5, 232, 254, 183, 1]",,,,,,,,
57.699,,,,,,0x58b,"[75, 4, 32, 6, 20, 0, 0, 0]",,,,,,,,
57.707,,,,,,0x60c,"[64, 4, 32, 6, 0, 0, 0, 0]",,,,,,,,
57.717,,,,,,0x58c,"[75, 4, 32, 6, 17, 0, 0, 0]",,,,,,,,
57.723,,,,,,0x701,[5],,,,,,,,
57.726,,,,,,0x18e,"[2, 189, 2, 227, 3, 0, 0, 42]",,,,,,,,
57.727,,,,,,0x18f,"[1, 129, 255, 109, 0, 0, 0, 0]",,,,,,,,
57.730,,,,,,0x23a,"[98, 0, 0, 16, 0, 33, 0, 0]",,,,,,,,
57.733,,,,,,0x18c,"[3, 0, 121, 5, 82, 255, 152, 0]",,,,,,,,
57.735,,,,,,0x20c,"[2, 0, 59, 255, 0, 0, 0, 0]",,,,,,,,
57.737,,,,,,0x20a,"[2, 0, 213, 6, 0, 0, 0, 0]",,,,,,,,
57.741,,,,,,0x20d,"[2, 0, 213, 6, 0, 0, 0, 0]",,,,,,,,
57.749,,,,,,0x18a,"[3, 0, 107, 5, 9, 6, 58, 3]",,,,,,,,
57.752,,,,,,0x18d,"[3, 0, 105, 5, 239, 6, 190, 0]",,,,,,,,
57.764,,,,,,0x20c,"[2, 0, 59, 255, 0, 0, 0, 0]",,,,,,,,
57.770,,,,,,0x20d,"[2, 0, 213, 6, 0, 0, 0, 0]",,,,,,,,
57.790,,,,,,0x20f,"[0, 143, 128, 144, 144]",,,,,,,,
57.794,,,,,,0x28e,"[9, 6, 232, 254, 82, 255, 239, 6]",,,,,,,,
57.796,,,,,,0x23a,"[114, 0, 0, 16, 0, 33, 0, 0]",,,,,,,,
57.798,,,,,,0x20b,"[2, 0, 58, 255, 0, 0, 0, 0]",,,,,,,,
57.804,,,,,,0x20a,"[2, 0, 215, 6, 0, 0, 0, 0]",,,,,,,,
57.812,,,,,,0x20d,"[2, 0, 215, 6, 0, 0, 0, 0]",,,,,,,,
57.819,,,,,,0x18b,"[3, 0, 111, 5, 179, 254, 47, 2]",,,,,,,,
57.822,,,,,,0x18f,"[1, 129, 231, 109, 0, 0, 0, 0]",,,,,,,,
57.824,,,,,,0x20c,"[2, 0, 58, 255, 0, 0, 0, 0]",,,,,,,,
57.826,,,,,,0x20d,"[2, 0, 215, 6, 0, 0, 0, 0]",,,,,,,,
57.836,,,,,,0x70a,[5],,,,,,,,
57.839,,,,,,0x18e,"[2, 209, 2, 180, 3, 0, 0, 42]",,,,,,,,
57.842,,,,,,0x28e,"[9, 6, 179, 254, 82, 255, 239, 6]",,,,,,,,
57.844,,,,,,0x23a,"[130, 0, 0, 16, 0, 33, 0, 0]",,,,,,,,
57.847,,,,,,0x18d,"[3, 0, 102, 5, 115, 6, 230, 0]",,,,,,,,
57.868,,,,,,0x80,[],,,,,,,,
57.872,,,,,,0x20c,"[2, 0, 61, 255, 0, 0, 0, 0]",,,,,,,,
57.874,,,,,,0x20d,"[2, 0, 212, 6, 0, 0, 0, 0]",,,,,,,,
57.883,,,,,,0x20c,"[2, 0, 61, 255, 0, 0, 0, 0]",,,,,,,,
57.887,,,,,,0x18f,"[1, 129, 31, 110, 0, 0, 0, 0]",,,,,,,,
57.890,,,,,,0x18ef7000,"[208, 0, 255, 255, 255, 255, 255, 255]",,,,,,,,
57.892,,,,,,0x18ef7200,"[208, 0, 255, 255, 255, 255, 255, 255]",,,,,,,,
57.895,,,,,,0x20f,"[0, 143, 128, 144, 144]",,,,,,,,
57.910,,,,,,0x18e,"[2, 183, 2, 120, 3, 0, 0, 42]",,,,,,,,
57.915,,,,,,0x701,[5],,,,,,,,
57.924,,,,,,0x38e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
57.927,,,,,,0x18c,"[3, 0, 123, 5, 15, 255, 241, 0]",,,,,,,,
57.935,,,,,,0x20b,"[2, 0, 55, 255, 0, 0, 0, 0]",,,,,,,,
57.938,,,,,,0x20d,"[2, 0, 218, 6, 0, 0, 0, 0]",,,,,,,,
57.948,,,,,,0x18d,"[3, 0, 104, 5, 166, 6, 176, 0]",,,,,,,,
57.951,,,,,,0x20f,"[0, 143, 128, 144, 144]",,,,,,,,
57.955,,,,,,0x28e,"[209, 5, 225, 254, 15, 255, 115, 6]",,,,,,,,
57.963,,,,,,0x23a,"[162, 0, 0, 16, 0, 33, 0, 0]",,,,,,,,
57.977,,,,,,0x20b,"[2, 0, 40, 255, 0, 0, 0, 0]",,,,,,,,
57.979,,,,,,0x20a,"[2, 0, 233, 6, 0, 0, 0, 0]",,,,,,,,
57.993,,,,-0.342,0.001,,,,,,,,,,
57.993,,,,,,,,,,,,,,1.032,-2.468
58.004,,,,,,,,,,,,,,1.032,-2.468
58.007,,,,,,0x18b,"[3, 0, 108, 5, 235, 254, 241, 1]",,,,,,,,
58.009,,-0.184,-31.568,,,,,,,,,,,,
58.012,,,,,,0x20b,"[2, 0, 40, 255, 0, 0, 0, 0]",,,,,,,,
58.020,,,,,,0x20a,"[2, 0, 233, 6, 0, 0, 0, 0]",,,,,,,,
58.024,,,,,,0x18f,"[1, 129, 94, 112, 0, 0, 0, 0]",,,,,,,,
58.030,,,,,,0x28e,"[209, 5, 235, 254, 15, 255, 166, 6]",,,,,,,,
58.037,,,,,,0x18c,"[3, 0, 122, 5, 247, 254, 245, 0]",,,,,,,,
58.041,,,,,,0x20b,"[2, 0, 18, 255, 0, 0, 0, 0]",,,,,,,,
58.045,,,,,,0x20a,"[2, 0, 255, 6, 0, 0, 0, 0]",,,,,,,,
58.050,,,,,,0x18d,"[3, 0, 103, 5, 232, 6, 124, 0]",,,,,,,,
58.073,,,,,,0x70f,"[5, 215, 34, 28, 0, 49, 50, 51]",,,,,,,,
58.076,,,,,,0x20c,"[2, 0, 18, 255, 0, 0, 0, 0]",,,,,,,,
58.078,,,,,,0x20d,"[2, 0, 255, 6, 0, 0, 0, 0]",,,,,,,,
58.080,,,,,,0x20f,"[0, 143, 128, 144, 144]",,,,,,,,
58.086,,,,,,0x28e,"[33, 6, 235, 254, 247, 254, 232, 6]",,,,,,,,
58.089,,,,,,0x23a,"[194, 0, 0, 16, 0, 33, 0, 0]",,,,,,,,
58.095,,,,,,0x80,[],,,,,,,,
58.102,,,,,,0x20c,"[2, 0, 181, 254, 0, 0, 0, 0]",,,,,,,,
58.112,,,,,,0x20d,"[2, 0, 92, 7, 0, 0, 0, 0]",,,,,,,,
58.121,,,,,,0x18b,"[3, 0, 109, 5, 179, 254, 16, 2]",,,,,,,,
58.125,,,,,,0x18f,"[1, 129, 48, 114, 0, 0, 0, 0]",,,,,,,,
58.128,,,,,,0x20c,"[2, 0, 181, 254, 0, 0, 0, 0]",,,,,,,,
58.131,,,,,,0x18f,"[1, 129, 31, 114, 0, 0, 0, 0]",,,,,,,,
58.138,,,,,,0x20d,"[2, 0, 92, 7, 0, 0, 0, 0]",,,,,,,,
58.141,,,,,,0x58d,"[75, 4, 32, 6, 17, 0, 0, 0]",,,,,,,,
58.147,,,,,,0x18f,"[1, 129, 22, 114, 0, 0, 0, 0]",,,,,,,,
58.150,,,,,,0x28e,"[33, 6, 179, 254, 247, 254, 232, 6]",,,,,,,,
58.153,,,,,,0x23a,"[210, 0, 0, 16, 0, 33, 0, 0]",,,,,,,,
58.165,,,,,,0x20b,"[2, 0, 158, 254, 0, 0, 0, 0]",,,,,,,,
58.170,,,,,,0x20c,"[2, 0, 158, 254, 0, 0, 0, 0]",,,,,,,,
58.173,,,,,,0x20d,"[2, 0, 115, 7, 0, 0, 0, 0]",,,,,,,,
58.190,,,,,,0x20c,"[2, 0, 158, 254, 0, 0, 0, 0]",,,,,,,,
58.196,,,,,,0x20d,"[2, 0, 115, 7, 0, 0, 0, 0]",,,,,,,,
58.206,,,,,,0x701,[5],,,,,,,,
58.210,,,,,,0x70b,[5],,,,,,,,
58.216,,,,,,0x18e,"[2, 26, 3, 228, 3, 0, 0, 42]",,,,,,,,
58.224,,,,,,0x70c,[5],,,,,,,,
58.238,,,,,,0x20b,"[2, 0, 162, 254, 0, 0, 0, 0]",,,,,,,,
58.242,,,,,,0x20a,"[2, 0, 111, 7, 0, 0, 0, 0]",,,,,,,,
58.244,,,,,,0x18f,"[1, 129, 31, 114, 0, 0, 0, 0]",,,,,,,,
58.246,,,,,,0x18a,"[3, 0, 108, 5, 125, 6, 225, 2]",,,,,,,,
58.261,,,,,,0x20f,"[0, 143, 128, 144, 144]",,,,,,,,
58.263,,,,,,0x28e,"[125, 6, 95, 254, 214, 254, 197, 7]",,,,,,,,
58.272,,,,,,0x23a,"[242, 0, 0, 16, 0, 33, 0, 0]",,,,,,,,
58.288,,,,,,0x20b,"[2, 0, 161, 254, 0, 0, 0, 0]",,,,,,,,
58.291,,,,,,0x20a,"[2, 0, 112, 7, 0, 0, 0, 0]",,,,,,,,
58.301,,,,,,0x701,[5],,,,,,,,
58.307,,,,,,0x18b,"[3, 0, 112, 5, 109, 254, 227, 1]",,,,,,,,
58.314,,,,,,0x20f,"[0, 143, 128, 144, 144]",,,,,,,,
58.318,,,,,,0x28e,"[125, 6, 95, 254, 214, 254, 150, 7]",,,,,,,,
58.321,,,,,,0x38e,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,
58.326,,,,,,0x18c,"[3, 0, 122, 5, 165, 254, 157, 0]",,,,,,,,
58.330,,,,,,0x20c,"[2, 0, 161, 254, 0, 0, 0, 0]",,,,,,,,
58.346,,,,,,0x18f,"[1, 129, 28, 114, 0, 0, 0, 0]",,,,,,,,
58.351,,,,,,0x18a,"[3, 0, 108, 5, 26, 6, 13, 3]",,,,,,,,
58.362,,,,,,0x18d,"[3, 0, 103, 5, 3, 7, 12, 1]",,,,,,,,
58.372,,,,,,0x20b,"[2, 0, 161, 254, 0, 0, 0, 0]",,,,,,,,
58.386,,,,,,0x20a,"[2, 0, 112, 7, 0, 0, 0, 0]",,,,,,,,
58.388,,,,-0.438,0.042,,,,,,,,,,
58.388,,,,,,,,,,,,,,1.125,-2.375
58.392,,,,,,0x18f,"[1, 129, 31, 114, 0, 0, 0, 0]",,,,,,,,
58.396,,,,,,,,,,,,,,1.125,-2.375
58.401,,,,,,0x20f,"[0, 143, 128, 144, 144]",,,,,,,,
58.404,,-0.343,-31.539,,,,,,,,,,,,
58.407,,,,,,0x28e,"[26, 6, 109, 254, 165, 254, 3, 7]",,,,,,,,
58.411,,,,,,0x23a,"[18, 0, 0, 16, 0, 33, 0, 0]",,,,,,,,
58.414,,,,,,0x20b,"[2, 0, 161, 254, 0, 0, 0, 0]",,,,,,,,
58.418,,,,,,0x20a,"[2, 0, 112, 7, 0, 0, 0, 0]",,,,,,,,
58.422,,,,,,0x701,[5],,,,,,,,
58.425,,,,,,0x18ef7000,"[208, 0, 255, 255, 255, 255, 255, 255]",,,,,,,,
58.432,,,,,,0x18b,"[3, 0, 111, 5, 91, 254, 3, 2]",,,,,,,,
58.435,,,,,,0x18ef7300,"[208, 0, 255, 255, 255, 255, 255, 255]",,,,,,,,
58.438,,,,,,0x20c,"[2, 0, 161, 254, 0, 0, 0, 0]",,,,,,,,
58.444,,,,,,0x18c,"[3, 0, 124, 5, 115, 254, 239, 0]",,,,,,,,
58.452,,,,,,0x20d,"[2, 0, 112, 7, 0, 0, 0, 0]",,,,,,,,
58.454,,,,,,0x28e,"[26, 6, 91, 254, 165, 254, 3, 7]",,,,,,,,
58.457,,,,,,0x18f,"[1, 129, 255, 113, 0, 0, 0, 0]",,,,,,,,
58.459,,,,,,0x18a,"[3, 0, 109, 5, 94, 6, 14, 3]",,,,,,,,
58.461,,,,,,0x20c,"[2, 0, 165, 254, 0, 0, 0, 0]",,,,,,,,
58.463,,,,,,0x70d,[5],,,,,,,,
