time_sec,command,a,b,s1,s2,s3,ds1,ds2,ds3,w1,w2,w3,i1,i2,i3,lookahead1,lookahead2,x,y,vx,vy
32.789,CLOSE_26,,,,,,,,,,,,,,,,,,,,
33.129,,-1.460,0.002,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,3.602,-0.898,0.001,-0.002,0.018,0.002
33.138,CLOSE_22,,,,,,,,,,,,,,,,,,,,
33.140,CLOSE_24,,,,,,,,,,,,,,,,,,,,
33.143,CLOSE_26,,,,,,,,,,,,,,,,,,,,
33.145,CLOSE_22,,,,,,,,,,,,,,,,,,,,
33.147,CLOSE_24,,,,,,,,,,,,,,,,,,,,
33.150,CLOSE_26,,,,,,,,,,,,,,,,,,,,
33.190,,-1.460,0.002,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,3.602,-0.898,0.001,-0.002,0.018,0.002
33.200,CLOSE_22,,,,,,,,,,,,,,,,,,,,
33.202,CLOSE_24,,,,,,,,,,,,,,,,,,,,
33.213,CLOSE_26,,,,,,,,,,,,,,,,,,,,
33.216,CLOSE_22,,,,,,,,,,,,,,,,,,,,
33.217,CLOSE_24,,,,,,,,,,,,,,,,,,,,
33.218,CLOSE_26,,,,,,,,,,,,,,,,,,,,
33.529,,3.018,0.003,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,3.603,-0.897,0.005,-0.003,-0.031,-0.250
33.531,CLOSE_22,,,,,,,,,,,,,,,,,,,,
33.533,CLOSE_24,,,,,,,,,,,,,,,,,,,,
33.536,CLOSE_26,,,,,,,,,,,,,,,,,,,,
33.538,CLOSE_22,,,,,,,,,,,,,,,,,,,,
33.541,CLOSE_24,,,,,,,,,,,,,,,,,,,,
33.543,CLOSE_26,,,,,,,,,,,,,,,,,,,,
33.576,,3.018,0.003,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,3.603,-0.897,0.005,-0.003,-0.031,-0.250
33.578,CLOSE_22,,,,,,,,,,,,,,,,,,,,
33.582,CLOSE_24,,,,,,,,,,,,,,,,,,,,
33.591,CLOSE_26,,,,,,,,,,,,,,,,,,,,
33.594,CLOSE_22,,,,,,,,,,,,,,,,,,,,
33.595,CLOSE_24,,,,,,,,,,,,,,,,,,,,
33.597,CLOSE_26,,,,,,,,,,,,,,,,,,,,
33.929,,2.930,0.084,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,3.684,-0.816,-0.005,-0.084,-0.130,-0.606
33.931,CLOSE_22,,,,,,,,,,,,,,,,,,,,
33.933,CLOSE_24,,,,,,,,,,,,,,,,,,,,
33.934,CLOSE_26,,,,,,,,,,,,,,,,,,,,
33.935,CLOSE_22,,,,,,,,,,,,,,,,,,,,
33.936,CLOSE_24,,,,,,,,,,,,,,,,,,,,
33.938,CLOSE_26,,,,,,,,,,,,,,,,,,,,
33.963,,2.930,0.084,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,3.684,-0.816,-0.005,-0.084,-0.130,-0.606
33.966,CLOSE_22,,,,,,,,,,,,,,,,,,,,
33.970,CLOSE_24,,,,,,,,,,,,,,,,,,,,
33.973,CLOSE_26,,,,,,,,,,,,,,,,,,,,
33.975,CLOSE_22,,,,,,,,,,,,,,,,,,,,
33.980,CLOSE_24,,,,,,,,,,,,,,,,,,,,
33.982,CLOSE_26,,,,,,,,,,,,,,,,,,,,
34.324,,3.041,0.326,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,3.926,-0.574,-0.019,-0.326,-0.077,-0.764
34.328,CLOSE_22,,,,,,,,,,,,,,,,,,,,
34.334,CLOSE_24,,,,,,,,,,,,,,,,,,,,
34.336,CLOSE_26,,,,,,,,,,,,,,,,,,,,
34.338,CLOSE_22,,,,,,,,,,,,,,,,,,,,
34.340,CLOSE_24,,,,,,,,,,,,,,,,,,,,
34.343,CLOSE_26,,,,,,,,,,,,,,,,,,,,
34.369,,3.041,0.326,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,3.926,-0.574,-0.019,-0.326,-0.077,-0.764
34.372,CLOSE_22,,,,,,,,,,,,,,,,,,,,
34.376,CLOSE_24,,,,,,,,,,,,,,,,,,,,
34.378,CLOSE_26,,,,,,,,,,,,,,,,,,,,
34.381,CLOSE_22,,,,,,,,,,,,,,,,,,,,
34.385,CLOSE_24,,,,,,,,,,,,,,,,,,,,
34.389,CLOSE_26,,,,,,,,,,,,,,,,,,,,
34.725,,3.073,0.641,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,4.241,-0.259,-0.036,-0.641,-0.058,-0.839
34.730,CLOSE_22,,,,,,,,,,,,,,,,,,,,
34.732,CLOSE_24,,,,,,,,,,,,,,,,,,,,
34.734,CLOSE_26,,,,,,,,,,,,,,,,,,,,
34.737,CLOSE_22,,,,,,,,,,,,,,,,,,,,
34.739,CLOSE_24,,,,,,,,,,,,,,,,,,,,
34.742,CLOSE_26,,,,,,,,,,,,,,,,,,,,
34.773,,3.073,0.641,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,4.241,-0.259,-0.036,-0.641,-0.058,-0.839
34.779,CLOSE_22,,,,,,,,,,,,,,,,,,,,
34.782,CLOSE_24,,,,,,,,,,,,,,,,,,,,
34.784,CLOSE_26,,,,,,,,,,,,,,,,,,,,
34.787,CLOSE_22,,,,,,,,,,,,,,,,,,,,
34.793,CLOSE_24,,,,,,,,,,,,,,,,,,,,
34.795,CLOSE_26,,,,,,,,,,,,,,,,,,,,
35.128,,-3.125,0.971,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,4.571,0.071,-0.050,-0.971,0.014,-0.827
35.132,CLOSE_22,,,,,,,,,,,,,,,,,,,,
35.136,CLOSE_24,,,,,,,,,,,,,,,,,,,,
35.141,CLOSE_26,,,,,,,,,,,,,,,,,,,,
35.143,CLOSE_22,,,,,,,,,,,,,,,,,,,,
35.145,CLOSE_24,,,,,,,,,,,,,,,,,,,,
35.148,CLOSE_26,,,,,,,,,,,,,,,,,,,,
35.174,,-3.125,0.971,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,4.571,0.071,-0.050,-0.971,0.014,-0.827
35.175,CLOSE_22,,,,,,,,,,,,,,,,,,,,
35.177,CLOSE_24,,,,,,,,,,,,,,,,,,,,
35.178,CLOSE_26,,,,,,,,,,,,,,,,,,,,
35.179,CLOSE_22,,,,,,,,,,,,,,,,,,,,
35.181,CLOSE_24,,,,,,,,,,,,,,,,,,,,
35.182,CLOSE_26,,,,,,,,,,,,,,,,,,,,
35.528,,3.110,1.296,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,4.896,0.396,-0.052,-1.296,-0.025,-0.801
35.532,CLOSE_22,,,,,,,,,,,,,,,,,,,,
35.535,CLOSE_24,,,,,,,,,,,,,,,,,,,,
35.538,CLOSE_26,,,,,,,,,,,,,,,,,,,,
35.540,CLOSE_22,,,,,,,,,,,,,,,,,,,,
35.544,CLOSE_24,,,,,,,,,,,,,,,,,,,,
35.546,CLOSE_26,,,,,,,,,,,,,,,,,,,,
35.571,,3.110,1.296,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,4.896,0.396,-0.052,-1.296,-0.025,-0.801
35.573,CLOSE_22,,,,,,,,,,,,,,,,,,,,
35.576,CLOSE_24,,,,,,,,,,,,,,,,,,,,
35.579,CLOSE_26,,,,,,,,,,,,,,,,,,,,
35.585,CLOSE_22,,,,,,,,,,,,,,,,,,,,
35.587,CLOSE_24,,,,,,,,,,,,,,,,,,,,
35.594,CLOSE_26,,,,,,,,,,,,,,,,,,,,
35.933,,3.119,1.622,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,5.222,0.722,-0.067,-1.622,-0.018,-0.790
35.940,CLOSE_22,,,,,,,,,,,,,,,,,,,,
35.944,CLOSE_24,,,,,,,,,,,,,,,,,,,,
35.949,CLOSE_26,,,,,,,,,,,,,,,,,,,,
35.954,CLOSE_22,,,,,,,,,,,,,,,,,,,,
35.961,CLOSE_24,,,,,,,,,,,,,,,,,,,,
35.974,CLOSE_26,,,,,,,,,,,,,,,,,,,,
35.999,,3.119,1.622,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,5.222,0.722,-0.067,-1.622,-0.018,-0.790
36.001,CLOSE_22,,,,,,,,,,,,,,,,,,,,
36.003,CLOSE_24,,,,,,,,,,,,,,,,,,,,
36.004,CLOSE_26,,,,,,,,,,,,,,,,,,,,
36.010,CLOSE_22,,,,,,,,,,,,,,,,,,,,
36.013,CLOSE_24,,,,,,,,,,,,,,,,,,,,
36.015,CLOSE_26,,,,,,,,,,,,,,,,,,,,
36.323,,-3.120,1.940,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,5.540,1.040,-0.070,-1.940,0.017,-0.805
36.325,CLOSE_22,,,,,,,,,,,,,,,,,,,,
36.327,CLOSE_24,,,,,,,,,,,,,,,,,,,,
36.329,CLOSE_26,,,,,,,,,,,,,,,,,,,,
36.332,CLOSE_22,,,,,,,,,,,,,,,,,,,,
36.335,CLOSE_24,,,,,,,,,,,,,,,,,,,,
36.337,CLOSE_26,,,,,,,,,,,,,,,,,,,,
36.363,,-3.120,1.940,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,5.540,1.040,-0.070,-1.940,0.017,-0.805
36.365,CLOSE_22,,,,,,,,,,,,,,,,,,,,
36.367,CLOSE_24,,,,,,,,,,,,,,,,,,,,
36.369,CLOSE_26,,,,,,,,,,,,,,,,,,,,
36.370,CLOSE_22,,,,,,,,,,,,,,,,,,,,
36.372,CLOSE_24,,,,,,,,,,,,,,,,,,,,
36.374,CLOSE_26,,,,,,,,,,,,,,,,,,,,
36.723,,-3.133,2.257,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,5.857,1.357,-0.073,-2.257,0.007,-0.787
36.726,CLOSE_22,,,,,,,,,,,,,,,,,,,,
36.729,CLOSE_24,,,,,,,,,,,,,,,,,,,,
36.731,CLOSE_26,,,,,,,,,,,,,,,,,,,,
36.733,CLOSE_22,,,,,,,,,,,,,,,,,,,,
36.735,CLOSE_24,,,,,,,,,,,,,,,,,,,,
36.737,CLOSE_26,,,,,,,,,,,,,,,,,,,,
36.761,,-3.133,2.257,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,5.857,1.357,-0.073,-2.257,0.007,-0.787
36.763,CLOSE_22,,,,,,,,,,,,,,,,,,,,
36.765,CLOSE_24,,,,,,,,,,,,,,,,,,,,
36.768,CLOSE_26,,,,,,,,,,,,,,,,,,,,
36.771,CLOSE_22,,,,,,,,,,,,,,,,,,,,
36.774,CLOSE_24,,,,,,,,,,,,,,,,,,,,
36.776,CLOSE_26,,,,,,,,,,,,,,,,,,,,
37.129,,-3.127,2.582,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,6.182,1.682,-0.067,-2.582,0.012,-0.811
37.132,CLOSE_22,,,,,,,,,,,,,,,,,,,,
37.135,CLOSE_24,,,,,,,,,,,,,,,,,,,,
37.137,CLOSE_26,,,,,,,,,,,,,,,,,,,,
37.139,CLOSE_22,,,,,,,,,,,,,,,,,,,,
37.141,CLOSE_24,,,,,,,,,,,,,,,,,,,,
37.143,CLOSE_26,,,,,,,,,,,,,,,,,,,,
37.170,,-3.127,2.582,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,6.182,1.682,-0.067,-2.582,0.012,-0.811
37.172,CLOSE_22,,,,,,,,,,,,,,,,,,,,
37.174,CLOSE_24,,,,,,,,,,,,,,,,,,,,
37.176,CLOSE_26,,,,,,,,,,,,,,,,,,,,
37.178,CLOSE_22,,,,,,,,,,,,,,,,,,,,
37.192,CLOSE_24,,,,,,,,,,,,,,,,,,,,
37.194,CLOSE_26,,,,,,,,,,,,,,,,,,,,
37.528,,-3.128,2.903,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,6.503,2.003,-0.071,-2.903,0.011,-0.785
37.530,CLOSE_22,,,,,,,,,,,,,,,,,,,,
37.534,CLOSE_24,,,,,,,,,,,,,,,,,,,,
37.536,CLOSE_26,,,,,,,,,,,,,,,,,,,,
37.539,CLOSE_22,,,,,,,,,,,,,,,,,,,,
37.541,CLOSE_24,,,,,,,,,,,,,,,,,,,,
37.543,CLOSE_26,,,,,,,,,,,,,,,,,,,,
37.571,,-3.128,2.903,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,6.503,2.003,-0.071,-2.903,0.011,-0.785
37.577,CLOSE_22,,,,,,,,,,,,,,,,,,,,
37.585,CLOSE_24,,,,,,,,,,,,,,,,,,,,
37.588,CLOSE_26,,,,,,,,,,,,,,,,,,,,
37.590,CLOSE_22,,,,,,,,,,,,,,,,,,,,
37.594,CLOSE_24,,,,,,,,,,,,,,,,,,,,
37.600,CLOSE_26,,,,,,,,,,,,,,,,,,,,
37.929,,-3.055,3.222,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,6.822,2.322,-0.059,-3.222,0.066,-0.758
37.933,CLOSE_22,,,,,,,,,,,,,,,,,,,,
37.935,CLOSE_24,,,,,,,,,,,,,,,,,,,,
37.936,CLOSE_26,,,,,,,,,,,,,,,,,,,,
37.939,CLOSE_22,,,,,,,,,,,,,,,,,,,,
37.943,CLOSE_24,,,,,,,,,,,,,,,,,,,,
37.948,CLOSE_26,,,,,,,,,,,,,,,,,,,,
37.974,,-3.055,3.222,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,6.822,2.322,-0.059,-3.222,0.066,-0.758
37.979,CLOSE_22,,,,,,,,,,,,,,,,,,,,
37.983,CLOSE_24,,,,,,,,,,,,,,,,,,,,
37.988,CLOSE_26,,,,,,,,,,,,,,,,,,,,
37.990,CLOSE_22,,,,,,,,,,,,,,,,,,,,
37.992,CLOSE_24,,,,,,,,,,,,,,,,,,,,
37.996,CLOSE_26,,,,,,,,,,,,,,,,,,,,
38.324,,-3.140,3.547,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,7.147,2.647,-0.049,-3.547,0.001,-0.826
38.327,CLOSE_22,,,,,,,,,,,,,,,,,,,,
38.329,CLOSE_24,,,,,,,,,,,,,,,,,,,,
38.331,CLOSE_26,,,,,,,,,,,,,,,,,,,,
38.334,CLOSE_22,,,,,,,,,,,,,,,,,,,,
38.336,CLOSE_24,,,,,,,,,,,,,,,,,,,,
38.341,CLOSE_26,,,,,,,,,,,,,,,,,,,,
38.381,,-3.140,3.547,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,7.147,2.647,-0.049,-3.547,0.001,-0.826
38.387,CLOSE_22,,,,,,,,,,,,,,,,,,,,
38.390,CLOSE_24,,,,,,,,,,,,,,,,,,,,
38.391,CLOSE_26,,,,,,,,,,,,,,,,,,,,
38.394,CLOSE_22,,,,,,,,,,,,,,,,,,,,
38.396,CLOSE_24,,,,,,,,,,,,,,,,,,,,
38.401,CLOSE_26,,,,,,,,,,,,,,,,,,,,
38.724,,3.105,3.851,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,7.451,2.951,-0.039,-3.851,-0.027,-0.743
38.727,CLOSE_22,,,,,,,,,,,,,,,,,,,,
38.729,CLOSE_24,,,,,,,,,,,,,,,,,,,,
38.731,CLOSE_26,,,,,,,,,,,,,,,,,,,,
38.734,CLOSE_22,,,,,,,,,,,,,,,,,,,,
38.736,CLOSE_24,,,,,,,,,,,,,,,,,,,,
38.738,CLOSE_26,,,,,,,,,,,,,,,,,,,,
38.765,,3.105,3.851,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,7.451,2.951,-0.039,-3.851,-0.027,-0.743
38.767,CLOSE_22,,,,,,,,,,,,,,,,,,,,
38.771,CLOSE_24,,,,,,,,,,,,,,,,,,,,
38.773,CLOSE_26,,,,,,,,,,,,,,,,,,,,
38.775,CLOSE_22,,,,,,,,,,,,,,,,,,,,
38.777,CLOSE_24,,,,,,,,,,,,,,,,,,,,
38.779,CLOSE_26,,,,,,,,,,,,,,,,,,,,
39.129,,3.129,4.156,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,3.048,3.048,2,1,1,7.756,3.256,-0.027,-4.156,-0.010,-0.802
39.132,CLOSE_22,,,,,,,,,,,,,,,,,,,,
39.134,CLOSE_24,,,,,,,,,,,,,,,,,,,,
39.135,CLOSE_26,,,,,,,,,,,,,,,,,,,,
39.136,CLOSE_22,,,,,,,,,,,,,,,,,,,,
39.138,CLOSE_24,,,,,,,,,,,,,,,,,,,,
39.139,CLOSE_26,,,,,,,,,,,,,,,,,,,,
39.164,,3.129,4.156,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,6.096,6.096,2,2,2,7.756,3.256,-0.027,-4.156,-0.010,-0.802
39.170,CLOSE_22,,,,,,,,,,,,,,,,,,,,
39.173,OPEN_24,,,,,,,,,,,,,,,,,,,,
39.175,CLOSE_26,,,,,,,,,,,,,,,,,,,,
39.178,CLOSE_22,,,,,,,,,,,,,,,,,,,,
39.179,CLOSE_24,,,,,,,,,,,,,,,,,,,,
39.183,CLOSE_26,,,,,,,,,,,,,,,,,,,,
39.530,,-3.105,4.465,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,9.144,6.096,2,3,2,8.065,3.565,-0.017,-4.465,0.028,-0.770
39.532,CLOSE_22,,,,,,,,,,,,,,,,,,,,
39.539,OPEN_24,,,,,,,,,,,,,,,,,,,,
39.542,CLOSE_26,,,,,,,,,,,,,,,,,,,,
39.546,CLOSE_22,,,,,,,,,,,,,,,,,,,,
39.550,CLOSE_24,,,,,,,,,,,,,,,,,,,,
39.552,CLOSE_26,,,,,,,,,,,,,,,,,,,,
39.577,,-3.105,4.465,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,9.144,6.096,2,3,2,8.065,3.565,-0.017,-4.465,0.028,-0.770
39.580,CLOSE_22,,,,,,,,,,,,,,,,,,,,
39.585,OPEN_24,,,,,,,,,,,,,,,,,,,,
39.588,CLOSE_26,,,,,,,,,,,,,,,,,,,,
39.591,CLOSE_22,,,,,,,,,,,,,,,,,,,,
39.592,CLOSE_24,,,,,,,,,,,,,,,,,,,,
39.594,CLOSE_26,,,,,,,,,,,,,,,,,,,,
39.930,,-3.142,4.771,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,9.144,6.096,2,3,2,8.371,3.871,-0.009,-4.771,0.000,-0.794
39.934,CLOSE_22,,,,,,,,,,,,,,,,,,,,
39.940,OPEN_24,,,,,,,,,,,,,,,,,,,,
39.947,CLOSE_26,,,,,,,,,,,,,,,,,,,,
39.949,CLOSE_22,,,,,,,,,,,,,,,,,,,,
39.951,CLOSE_24,,,,,,,,,,,,,,,,,,,,
39.953,CLOSE_26,,,,,,,,,,,,,,,,,,,,
39.979,,-3.142,4.771,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,9.144,6.096,2,3,2,8.371,3.871,-0.009,-4.771,0.000,-0.794
39.982,CLOSE_22,,,,,,,,,,,,,,,,,,,,
39.984,OPEN_24,,,,,,,,,,,,,,,,,,,,
39.985,CLOSE_26,,,,,,,,,,,,,,,,,,,,
39.989,CLOSE_22,,,,,,,,,,,,,,,,,,,,
39.992,CLOSE_24,,,,,,,,,,,,,,,,,,,,
39.994,CLOSE_26,,,,,,,,,,,,,,,,,,,,
40.325,,-3.129,5.083,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,9.144,6.096,2,3,2,8.683,4.183,-0.002,-5.083,0.010,-0.765
40.328,CLOSE_22,,,,,,,,,,,,,,,,,,,,
40.336,OPEN_24,,,,,,,,,,,,,,,,,,,,
40.345,CLOSE_26,,,,,,,,,,,,,,,,,,,,
40.350,CLOSE_22,,,,,,,,,,,,,,,,,,,,
40.352,CLOSE_24,,,,,,,,,,,,,,,,,,,,
40.355,CLOSE_26,,,,,,,,,,,,,,,,,,,,
40.382,,-3.129,5.083,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,9.144,6.096,2,3,2,8.683,4.183,-0.002,-5.083,0.010,-0.765
40.386,CLOSE_22,,,,,,,,,,,,,,,,,,,,
40.389,OPEN_24,,,,,,,,,,,,,,,,,,,,
40.392,CLOSE_26,,,,,,,,,,,,,,,,,,,,
40.395,CLOSE_22,,,,,,,,,,,,,,,,,,,,
40.396,CLOSE_24,,,,,,,,,,,,,,,,,,,,
40.402,CLOSE_26,,,,,,,,,,,,,,,,,,,,
40.725,,-3.100,5.394,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,9.144,6.096,2,3,2,8.994,4.494,0.007,-5.394,0.032,-0.774
40.727,CLOSE_22,,,,,,,,,,,,,,,,,,,,
40.729,OPEN_24,,,,,,,,,,,,,,,,,,,,
40.731,CLOSE_26,,,,,,,,,,,,,,,,,,,,
40.738,CLOSE_22,,,,,,,,,,,,,,,,,,,,
40.742,CLOSE_24,,,,,,,,,,,,,,,,,,,,
40.745,CLOSE_26,,,,,,,,,,,,,,,,,,,,
40.769,,-3.100,5.394,"[1, 1, 0, 0, 1]","[1, 0, 1, 1, 1]","[1, 0, 0, 0, 1]","[1, 0, -1, 0, 1]","[1, -1, 1, 0, 0]","[1, -1, 0, 0, 1]",6.096,9.144,6.096,2,3,2,8.994,4.494,0.007,-5.394,0.032,-0.774
40.772,CLOSE_22,,,,,,,,,,,,,,,,,,,,
40.774,OPEN_24,,,,,,,,,,,,,,,,,,,,
40.776,CLOSE_26,,,,,,,,,,,,,,,,,,,,
40.778,CLOSE_22,,,,,,,,,,,,,,,,,,,,
40.779,CLOSE_24,,,,,,,,,,,,,,,,,,,,
